brand,model,year,mileage,engine_type,transmission,color,bodywork,doors_num,steering_wheel,vin,owners_num,tech_condition,horsepower,engine_capacity,price,price_currency,price_with_nds 
Audi,Q3,2017,112655,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,180,2.0 AMT (180 л.с.) 4WD,1569900,RUR,False
Audi,A4 allroad,2013,75270,GASOLINE,ALL_WHEEL_DRIVE,97948F,WAGON_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,211,2.0 AMT (211 л.с.) 4WD,900000,RUR,False
Audi,A6,1997,323230,GASOLINE,FORWARD_CONTROL,007F00,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,165,2.4 AT (165 л.с.),315000,RUR,False
Audi,A4,2004,213000,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,170,1.8 CVT (170 л.с.),350000,RUR,False
Audi,Q3,2016,73635,GASOLINE,FORWARD_CONTROL,4A2197,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,150,1.4 AMT (150 л.с.),1699000,RUR,False
Audi,A4,2019,45416,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,2269000,RUR,False
Audi,A6,2006,182000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,177,2.4 CVT (177 л.с.),555000,RUR,False
Audi,A4,2010,170000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,XW8**************,3,NOT_BEATEN,160,1.8 CVT (160 л.с.),650000,RUR,False
Audi,A5,2010,147000,DIESEL,ALL_WHEEL_DRIVE,CACECB,COUPE,2,LEFT,WAU**************,2,NOT_BEATEN,239,3.0d AMT (239 л.с.) 4WD,1200000,RUR,False
Audi,Q5,2010,105000,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,211,2.0 AMT (211 л.с.) 4WD,850000,RUR,False
Audi,A6,2015,150000,DIESEL,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,245,3.0d AMT (245 л.с.) 4WD,2150000,RUR,False
Audi,A6,2009,198800,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,170,2.0 CVT (170 л.с.),670000,RUR,False
Audi,A5,2008,153000,GASOLINE,FORWARD_CONTROL,0000CC,COUPE,2,LEFT,WAU**************,3,NOT_BEATEN,180,2.0 CVT (180 л.с.),620000,RUR,False
Audi,Q7,2007,133504,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,350,4.2 AT (350 л.с.) 4WD,949000,RUR,False
Audi,80,1990,369570,GASOLINE,FORWARD_CONTROL,EE1D19,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,90,1.8 MT (90 л.с.),70000,RUR,False
Audi,A4,2017,120056,DIESEL,ALL_WHEEL_DRIVE,97948F,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,190,2.0d AMT (190 л.с.) 4WD,1749000,RUR,False
Audi,A8,2009,232000,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,350,Long 4.2 AT (350 л.с.) 4WD,700000,RUR,False
Audi,Q7,2011,293461,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,272,3.0 AT (272 л.с.) 4WD,1199000,RUR,False
Audi,A4 allroad,2012,111000,GASOLINE,ALL_WHEEL_DRIVE,040001,WAGON_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,211,2.0 AT (211 л.с.) 4WD,950000,RUR,False
Audi,Q7,2019,26526,DIESEL,ALL_WHEEL_DRIVE,200204,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,249,3.0d AT (249 л.с.) 4WD,4349000,RUR,False
Audi,Q3,2015,202830,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,180,2.0 AMT (180 л.с.) 4WD,1240000,RUR,False
Audi,A6,2015,218500,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,XW8**************,3,NOT_BEATEN,220,2.8 AMT (220 л.с.) 4WD,1279000,RUR,False
Audi,A8,2006,197600,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,350,Long 4.2 AT (350 л.с.) 4WD,515000,RUR,False
Audi,A6,2016,97000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,190,1.8 AMT (190 л.с.),1630000,RUR,False
Audi,Q5,2014,79473,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,XW8**************,2,NOT_BEATEN,225,2.0 AT (225 л.с.) 4WD,1749000,RUR,False
Audi,Q3,2014,135239,GASOLINE,FORWARD_CONTROL,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,150,1.4 AMT (150 л.с.),1050000,RUR,False
Audi,TT,2018,87000,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,COUPE,2,LEFT,TRU**************,1,NOT_BEATEN,230,2.0 AMT (230 л.с.) 4WD,2390000,RUR,False
Audi,A5,2010,129000,GASOLINE,FORWARD_CONTROL,FAFBFB,LIFTBACK,5,LEFT,WAU**************,2,NOT_BEATEN,180,2.0 CVT (180 л.с.),1000000,RUR,False
Audi,A6,2018,111000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,190,1.8 AMT (190 л.с.),1850000,RUR,False
Audi,A6,2016,99611,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,190,1.8 AMT (190 л.с.),1825000,RUR,False
Audi,Q5,2016,81500,GASOLINE,ALL_WHEEL_DRIVE,200204,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,180,2.0 AT (180 л.с.) 4WD,1990000,RUR,False
Audi,A4,1995,299500,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,125,1.8 MT (125 л.с.),149000,RUR,False
Audi,A4,2009,155000,GASOLINE,ALL_WHEEL_DRIVE,007F00,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,211,2.0 AMT (211 л.с.) 4WD,750000,RUR,False
Audi,A5,2011,200000,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,LIFTBACK,5,LEFT,WAU**************,3,NOT_BEATEN,211,2.0 AMT (211 л.с.) 4WD,1060000,RUR,False
Audi,80,1992,168888,GASOLINE,FORWARD_CONTROL,007F00,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,133,2.3 MT (133 л.с.),130000,RUR,False
Audi,A4,2015,117500,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,150,1.4 AMT (150 л.с.),1419000,RUR,False
Audi,A8,2019,41686,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,340,55 TFSI Long 3.0 AT (340 л.с.) 4WD,5994000,RUR,False
Audi,A6,1999,397776,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,165,2.4 MT (165 л.с.),185000,RUR,False
Audi,100,1991,572000,GASOLINE,FORWARD_CONTROL,660099,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,133,2.3 AT (133 л.с.),300000,RUR,False
Audi,A4,2011,91000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,160,1.8 CVT (160 л.с.),900000,RUR,False
Audi,A6 allroad,2004,280000,GASOLINE,ALL_WHEEL_DRIVE,040001,WAGON_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,250,2.7 AT (250 л.с.) 4WD,370000,RUR,False
Audi,A7,2014,171616,DIESEL,ALL_WHEEL_DRIVE,040001,LIFTBACK,5,LEFT,WAU**************,1,NOT_BEATEN,245,3.0d AMT (245 л.с.) 4WD,2100000,RUR,False
Audi,A5,2010,170000,GASOLINE,FORWARD_CONTROL,0000CC,COUPE,2,LEFT,WAU**************,3,NOT_BEATEN,160,1.8 CVT (160 л.с.),850000,RUR,False
Audi,Q7,2010,213000,DIESEL,ALL_WHEEL_DRIVE,200204,ALLROAD_5_DOORS,5,LEFT,XW8**************,3,NOT_BEATEN,238,3.0d AT (238 л.с.) 4WD,1400000,RUR,False
Audi,A4 allroad,2009,189390,GASOLINE,ALL_WHEEL_DRIVE,97948F,WAGON_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,211,2.0 AMT (211 л.с.) 4WD,790000,RUR,False
Audi,A4,1995,365000,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,101,1.6 MT (101 л.с.),190000,RUR,False
Audi,A6,2008,150000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,210,2.8 AT (210 л.с.) 4WD,590000,RUR,False
Audi,Q8,2018,33500,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,340,55 TFSI 3.0 AT (340 л.с.) 4WD,5500000,RUR,False
Audi,A4,2019,53454,GASOLINE,FORWARD_CONTROL,FAFBFB,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,150,1.4 AMT (150 л.с.),1780000,RUR,False
Audi,A6,2010,123388,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,170,2.0 CVT (170 л.с.),649000,RUR,False
Audi,A6,2014,188753,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,204,2.8 AMT (204 л.с.) 4WD,1300000,RUR,False
Audi,A6,2016,52742,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,333,3.0 AMT (333 л.с.) 4WD,2368000,RUR,False
Audi,Q5,2017,33000,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,252,2.0 AMT (252 л.с.) 4WD,3100000,RUR,False
Audi,90,1989,68000,GASOLINE,ALL_WHEEL_DRIVE,22A0F8,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,170,2.3 MT (170 л.с.) 4WD,210000,RUR,False
Audi,A4,2011,180000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,120,1.8 CVT (120 л.с.),590000,RUR,False
Audi,A6,1999,220000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,193,2.8 MT (193 л.с.),280000,RUR,False
Audi,A4,1998,347912,GASOLINE,FORWARD_CONTROL,EE1D19,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,125,1.8 MT (125 л.с.),120000,RUR,False
Audi,A6,2007,293527,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,177,2.4 CVT (177 л.с.),400000,RUR,False
Audi,A6 allroad,2000,190000,GASOLINE,ALL_WHEEL_DRIVE,007F00,WAGON_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,250,2.7 AT (250 л.с.) 4WD,320000,RUR,False
Audi,Q8,2019,10000,DIESEL,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,XW8**************,1,NOT_BEATEN,249,45 TDI 3.0d AT (249 л.с.) 4WD,5999000,RUR,False
Audi,80,1989,300000,GASOLINE,FORWARD_CONTROL,CACECB,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,90,1.8 MT (90 л.с.),65000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,150,35 TFSI 2.0 AMT (150 л.с.),2955000,RUR,False
Audi,80,1990,350000,GASOLINE,FORWARD_CONTROL,EE1D19,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,90,1.8 MT (90 л.с.),80000,RUR,False
Audi,Q5,2012,59800,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,225,2.0 AT (225 л.с.) 4WD,1460000,RUR,False
Audi,S7,2015,98000,GASOLINE,ALL_WHEEL_DRIVE,97948F,LIFTBACK,5,LEFT,WAU**************,2,NOT_BEATEN,450,4.0 AMT (450 л.с.) 4WD,2950000,RUR,False
Audi,A5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,97948F,LIFTBACK,5,LEFT,WAU**************,0,NOT_BEATEN,245,45 TFSI 2.0 AMT (245 л.с.) 4WD,4300000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,FAFBFB,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,150,35 TFSI 2.0 AMT (150 л.с.),2955000,RUR,False
Audi,A8,2012,132684,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,372,Long 4.2 AT (372 л.с.) 4WD,948000,RUR,False
Audi,A4,2003,270000,GASOLINE,FORWARD_CONTROL,040001,WAGON_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,163,1.8 CVT (163 л.с.),360000,RUR,False
Audi,Q3,2016,84891,GASOLINE,ALL_WHEEL_DRIVE,22A0F8,ALLROAD_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,180,2.0 AMT (180 л.с.) 4WD,1627975,RUR,False
Audi,A4,2006,355000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,163,1.8 CVT (163 л.с.),460000,RUR,False
Audi,A4,2007,190000,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,200,2.0 CVT (200 л.с.),475000,RUR,False
Audi,A3,2019,9713,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,150,1.4 AMT (150 л.с.),1799000,RUR,False
Audi,Q7,2014,275000,DIESEL,ALL_WHEEL_DRIVE,200204,ALLROAD_5_DOORS,5,LEFT,XW8**************,3,NOT_BEATEN,245,3.0d AT (245 л.с.) 4WD,1590000,RUR,False
Audi,A6,2015,130178,GASOLINE,ALL_WHEEL_DRIVE,97948F,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,220,2.8 AMT (220 л.с.) 4WD,1418000,RUR,False
Audi,A4,2007,240000,GASOLINE,ALL_WHEEL_DRIVE,040001,CABRIO,2,LEFT,WAU**************,1,NOT_BEATEN,200,2.0 AT (200 л.с.) 4WD,500000,RUR,False
Audi,A8,2011,241000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,372,Long 4.2 AT (372 л.с.) 4WD,1000000,RUR,False
Audi,Q5,2018,23319,GASOLINE,ALL_WHEEL_DRIVE,EE1D19,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,2999000,RUR,False
Audi,A3,2013,159999,GASOLINE,FORWARD_CONTROL,040001,HATCHBACK_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,122,1.4 AMT (122 л.с.),666666,RUR,False
Audi,A6,2012,110000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,180,2.0 CVT (180 л.с.),1025000,RUR,False
Audi,A4,2002,277000,GASOLINE,FORWARD_CONTROL,22A0F8,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,130,2.0 CVT (130 л.с.),255000,RUR,False
Audi,A5,2008,190000,GASOLINE,FORWARD_CONTROL,22A0F8,COUPE,2,LEFT,WAU**************,3,NOT_BEATEN,170,1.8 CVT (170 л.с.),400000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3635000,RUR,False
Audi,Q7,2007,253000,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,280,3.6 AT (280 л.с.) 4WD,900000,RUR,False
Audi,S5,2012,102000,GASOLINE,ALL_WHEEL_DRIVE,040001,COUPE,2,LEFT,WAU**************,3,NOT_BEATEN,333,3.0 AMT (333 л.с.) 4WD,1550000,RUR,False
Audi,TT,2006,174500,GASOLINE,ALL_WHEEL_DRIVE,007F00,COUPE,2,LEFT,TRU**************,3,NOT_BEATEN,250,3.2 AMT (250 л.с.) 4WD,649000,RUR,False
Audi,80,1994,380000,GASOLINE,FORWARD_CONTROL,007F00,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,101,1.6 MT (101 л.с.),105000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,FAFBFB,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,150,35 TFSI 2.0 AMT (150 л.с.),2375000,RUR,False
Audi,A6,2004,166000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,177,2.4 CVT (177 л.с.),429000,RUR,False
Audi,A3,2011,146800,GASOLINE,FORWARD_CONTROL,FAFBFB,HATCHBACK_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,125,1.4 AMT (125 л.с.),578000,RUR,False
Audi,80,1994,250000,GASOLINE,FORWARD_CONTROL,007F00,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,115,2.0 MT (115 л.с.),110000,RUR,False
Audi,A4,1995,380680,GASOLINE,FORWARD_CONTROL,FAFBFB,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,150,2.6 MT (150 л.с.),130000,RUR,False
Audi,Q5,2009,240690,DIESEL,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,239,3.0d AMT (239 л.с.) 4WD,959000,RUR,False
Audi,A5,2017,50000,GASOLINE,ALL_WHEEL_DRIVE,97948F,COUPE,2,LEFT,WAU**************,3,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,2390000,RUR,False
Audi,A6,1996,338000,GASOLINE,FORWARD_CONTROL,4A2197,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,150,2.6 MT (150 л.с.),159999,RUR,False
Audi,A6,2018,119308,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,190,1.8 AMT (190 л.с.),1900000,RUR,False
Audi,Q5,2010,285000,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,XW8**************,2,NOT_BEATEN,211,2.0 AMT (211 л.с.) 4WD,790000,RUR,False
Audi,Q7,2007,252000,DIESEL,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,233,3.0d AT (233 л.с.) 4WD,849000,RUR,False
Audi,Q5,2011,111000,GASOLINE,ALL_WHEEL_DRIVE,4A2197,ALLROAD_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,211,8tiptronic 2.0 AT (211 л.с.) 4WD,1120000,RUR,False
Audi,A6,2005,247000,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,177,2.4 MT (177 л.с.),550000,RUR,False
Audi,Q3,2017,38245,GASOLINE,FORWARD_CONTROL,22A0F8,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,150,1.4 AMT (150 л.с.),1719000,RUR,False
Audi,A3,2012,108500,GASOLINE,FORWARD_CONTROL,FAFBFB,HATCHBACK_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,105,1.2 AMT (105 л.с.),530000,RUR,False
Audi,A6,2016,85000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,190,1.8 AMT (190 л.с.),1550000,RUR,False
Audi,Q7,2015,65654,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,333,3.0 AT (333 л.с.) 4WD,2999000,RUR,False
Audi,A6,2016,17000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,190,1.8 AMT (190 л.с.),1870000,RUR,False
Audi,Q3,2012,114803,GASOLINE,ALL_WHEEL_DRIVE,200204,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,170,2.0 AMT (170 л.с.) 4WD,999000,RUR,False
Audi,A3,2015,96687,GASOLINE,FORWARD_CONTROL,EE1D19,HATCHBACK_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,110,1.2 AMT (110 л.с.),910000,RUR,False
Audi,A4,2012,103450,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,211,2.0 AMT (211 л.с.) 4WD,1098000,RUR,False
Audi,A6,2018,119520,DIESEL,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,190,2.0d AMT (190 л.с.),1900000,RUR,False
Audi,Q7,2008,218000,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WA1**************,3,NOT_BEATEN,280,3.6 AT (280 л.с.) 4WD,750000,RUR,False
Audi,100,1992,250000,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,133,2.3 AT (133 л.с.),160000,RUR,False
Audi,A4,1998,213000,GASOLINE,FORWARD_CONTROL,CACECB,WAGON_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,125,1.8 AT (125 л.с.),250000,RUR,False
Audi,A6,2012,166700,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,300,3.0 AMT (300 л.с.) 4WD,960000,RUR,False
Audi,A6,1999,350000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAV**************,3,NOT_BEATEN,165,2.4 AT (165 л.с.) 4WD,250000,RUR,False
Audi,Q5,2018,39000,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,2730000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3703000,RUR,False
Audi,A6,2015,175000,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,190,1.8 AMT (190 л.с.),1250000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3940000,RUR,False
Audi,A8,2013,160000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,XW8**************,3,NOT_BEATEN,290,Long 3.0 AT (290 л.с.) 4WD,1000000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3670000,RUR,False
Audi,A3,2004,215000,GASOLINE,FORWARD_CONTROL,660099,HATCHBACK_3_DOORS,3,LEFT,WAU**************,3,NOT_BEATEN,150,2.0 AT (150 л.с.),350000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3940000,RUR,False
Audi,A5,2014,60000,GASOLINE,ALL_WHEEL_DRIVE,97948F,LIFTBACK,5,LEFT,WAU**************,3,NOT_BEATEN,225,2.0 AMT (225 л.с.) 4WD,1500000,RUR,False
Audi,A6,2019,3753,GASOLINE,ALL_WHEEL_DRIVE,0000CC,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,245,45 TFSI 2.0 AMT (245 л.с.) 4WD,3399900,RUR,False
Audi,100,1992,300000,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,101,2.0 MT (101 л.с.),75000,RUR,False
Audi,80,1988,300000,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,90,1.8 MT (90 л.с.),35000,RUR,False
Audi,A4,2010,128000,GASOLINE,FORWARD_CONTROL,EE1D19,SEDAN,4,LEFT,XW8**************,3,NOT_BEATEN,180,2.0 CVT (180 л.с.),610000,RUR,False
Audi,Q7,2008,310000,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WA1**************,3,NOT_BEATEN,350,4.2 AT (350 л.с.) 4WD,780000,RUR,False
Audi,A3,2002,198000,GASOLINE,FORWARD_CONTROL,EE1D19,HATCHBACK_3_DOORS,3,LEFT,WAU**************,3,NOT_BEATEN,125,1.8 AT (125 л.с.),318000,RUR,False
Audi,A6,2004,450000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,218,3.0 AT (218 л.с.) 4WD,430000,RUR,False
Audi,80,1991,450000,GASOLINE,FORWARD_CONTROL,EE1D19,SEDAN,4,LEFT,4AU**************,3,NOT_BEATEN,90,1.8 MT (90 л.с.),155000,RUR,False
Audi,A6,1994,330000,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,115,2.0 AT (115 л.с.),110000,RUR,False
Audi,A6,2015,79400,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,XW8**************,1,NOT_BEATEN,220,2.8 AMT (220 л.с.) 4WD,1770000,RUR,False
Audi,100,1992,294000,GASOLINE,FORWARD_CONTROL,0000CC,WAGON_5_DOORS,5,LEFT,WAUZZZ4AZN***********,3,NOT_BEATEN,133,2.3 AT (133 л.с.),120000,RUR,False
Audi,TTS,2008,160000,GASOLINE,ALL_WHEEL_DRIVE,040001,COUPE,2,LEFT,TRU**************,3,NOT_BEATEN,272,2.0 AMT (272 л.с.) 4WD,950000,RUR,False
Audi,A6,2012,97000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,300,3.0 AMT (300 л.с.) 4WD,990000,RUR,False
